Teacher,Gradebook,Department,Student ID,Student Name,Grade Level,Team,Counselor,Full Year Average,Full Year Letter Grade,FG Average,FG Letter Grade
Alexander / Ganz,"SS2501/1 - United States History I, MTWR, Per. 1 (FY)",Social Studies,103,"Knowles, Beyoncé",10,,"Casamento, Steven P",0%,B,84.84,B
Alexander / Ganz,"SS2501/1 - United States History I, MTWR, Per. 1 (FY)",Social Studies,119,"Leitte, Claudia",10,,"Casamento, Steven P",0%,A-,89.34,B+
Alexander / Ganz,"SS2501/1 - United States History I, MTWR, Per. 1 (FY)",Social Studies,139,"Branson, Richard",10,,"Donnelly, Marin",0%,B+,86.81,B+
Alexander / Ganz,"SS2501/1 - United States History I, MTWR, Per. 1 (FY)",Social Studies,140,"Akhtar, Farhan",10,,"Donnelly, Marin",0%,B+,85.65,B
Alexander / Ganz,"SS2501/1 - United States History I, MTWR, Per. 1 (FY)",Social Studies,149,"Raymond, Usher",10,,"Donnelly, Marin",0%,A,93.8,A
Alexander / Ganz,"SS2501/1 - United States History I, MTWR, Per. 1 (FY)",Social Studies,186,"Hemmings, Luke",10,,"Schneider, Cristina",0%,B,84.76,B
Alexander / Ganz,"SS2501/1 - United States History I, MTWR, Per. 1 (FY)",Social Studies,207,"Montaner, Ricardo",10,,"Schneider, Cristina",0%,B-,82.15,B-
Alexander / Ganz,"SS2501/2 - United States History I, MWRF, Per. 8 (FY)",Social Studies,84,"Kutcher, Ashton",10,,"Casamento, Steven P",0%,C,74.47,C
Alexander / Ganz,"SS2501/2 - United States History I, MWRF, Per. 8 (FY)",Social Studies,87,"Suarez, Luis",10,,"Casamento, Steven P",0%,B-,74.99,C
Alexander / Ganz,"SS2501/2 - United States History I, MWRF, Per. 8 (FY)",Social Studies,112,"Benzema, Karim",10,,"Casamento, Steven P",0%,C+,77.66,C+
Alexander / Ganz,"SS2501/2 - United States History I, MWRF, Per. 8 (FY)",Social Studies,136,"Kapoor, Sonam",10,,"Donnelly, Marin",0%,A-,89.72,A-
Alexander / Ganz,"SS2501/2 - United States History I, MWRF, Per. 8 (FY)",Social Studies,152,"Kimmel, Jimmy",10,,"Donnelly, Marin",0%,B-,80.88,B-
Alexander / Ganz,"SS2501/2 - United States History I, MWRF, Per. 8 (FY)",Social Studies,181,"Marquezine, Bruna",10,,"Schneider, Cristina",0%,A-,88.49,B+
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,8,"Kardashian, Kim",10,,"Petzold, Alexa",0%,A,94.8,A
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,17,"James, Lebron",10,,"Petzold, Alexa",0%,A-,89.5,A-
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,19,"Bachchan, Amitabh",10,,"Petzold, Alexa",0%,A-,90.8,A-
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,28,"Jenner, Kylie",10,,"Petzold, Alexa",0%,B+,86.6,B+
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,35,"Jenner, Kendall",10,,"Petzold, Alexa",0%,A,91,A-
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,40,"Keys, Alicia",10,,"Petzold, Alexa",0%,B,85.3,B
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,48,"Iniesta, Andrés",10,,"Petzold, Alexa",0%,A,92.7,A
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,56,"Carey, Mariah",10,,"Petzold, Alexa",0%,A-,91.7,A-
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,58,"Alia, Shaandaar",10,,"Petzold, Alexa",0%,A,94.8,A
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,77,"Bale, Gareth",10,,"Casamento, Steven P",0%,B+,89.3,B+
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,78,"Sheeran, Ed",10,,"Casamento, Steven P",0%,A,93,A
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,94,"Black, Jack",10,,"Casamento, Steven P",0%,A-,89.6,A-
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,117,"Jackman, Hugh",10,,"Casamento, Steven P",0%,A,91.4,A-
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,122,"Curtis-Smith, Anne",10,,"Donnelly, Marin",0%,B,82.8,B
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,143,"Tisdale, Ashley",10,,"Donnelly, Marin",0%,B+,88.5,B+
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,153,"Mix, Little",10,,"Donnelly, Marin",0%,A,91.7,A-
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,154,"Beckham, Victoria",10,,"Donnelly, Marin",0%,A,92.8,A
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,155,"Santana, Luan",10,,"Donnelly, Marin",0%,B+,85.9,B
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,157,"Noah, Trevor",10,,"Donnelly, Marin",0%,A,96.5,A
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,159,"Lamar, Kendrick",10,,"Donnelly, Marin",0%,A+,97.5,A+
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,168,"Deshmukh, Riteish",10,,"Donnelly, Marin",0%,B+,87.5,B+
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,187,"Osteen, Joel",10,,"Schneider, Cristina",0%,A,92.4,A-
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,191,"Turing, Alan",10,,"Schneider, Cristina",0%,B+,88.2,B+
"Horn, Deborah L","SS2600/1 - Honors United States History I, MWRF, Per. 8 (FY)",Social Studies,196,"Kroos, Toni",10,,"Schneider, Cristina",0%,A-,90.2,A-
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,6,"Musk, Elon",10,,"Petzold, Alexa",0%,A-,91.4,A-
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,36,"Roshan, Hrithik",10,,"Petzold, Alexa",0%,A-,90.3,A-
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,39,"West, Kanye",10,,"Petzold, Alexa",0%,A-,89.3,B+
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,46,"Özil, Mesut",10,,"Petzold, Alexa",0%,A,91.5,A-
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,53,"Sharma, Anushka",10,,"Petzold, Alexa",0%,B+,86.9,B+
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,61,"Gaúcho, Ronaldinho",10,,"Casamento, Steven P",0%,A-,89.3,B+
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,65,"Guetta, David",10,,"Casamento, Steven P",0%,A,95.8,A
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,71,"Durant, Kevin",10,,"Casamento, Steven P",0%,B,85.7,B
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,93,"Curry, Stephen",10,,"Casamento, Steven P",0%,A,93.8,A
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,98,"Dika, Raditya",10,,"Casamento, Steven P",0%,A,96.5,A
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,102,"Kapoor, Shaandaar",10,,"Casamento, Steven P",0%,B,86.4,B
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,108,"Yankee, Daddy",10,,"Casamento, Steven P",0%,B+,87.4,B+
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,121,"Chopra, Parineeti",10,,"Donnelly, Marin",0%,A,91.9,A-
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,137,"Locsin, Angel",10,,"Donnelly, Marin",0%,A-,91.6,A-
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,141,"Bhagat, Chetan",10,,"Donnelly, Marin",0%,B,83.6,B
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,160,"Kaling, Mindy",10,,"Donnelly, Marin",0%,A-,88.8,B+
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,163,"Derbez, Eugenio",10,,"Donnelly, Marin",0%,A,93.4,A
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,171,"Brand, Russell",10,,"Schneider, Cristina",0%,B,85.3,B
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,175,"Tata, Ratan",10,,"Schneider, Cristina",0%,A,91.3,A-
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,180,"Arjona, Ricardo",10,,"Schneider, Cristina",0%,A,95.3,A
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,183,"Dixit-Nene, Madhuri",10,,"Schneider, Cristina",0%,B+,87.2,B+
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,185,"Tinelli, Marcelo",10,,"Schneider, Cristina",0%,A,92.3,A-
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,202,"VanPersie, Robin",10,,"Donnelly, Marin",0%,A,92.4,A-
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,203,"Alves, Daniel",10,,"Schneider, Cristina",0%,B-,81.6,B-
"Horn, Deborah L","SS2600/2 - Honors United States History I, MTWR, Per. 1 (FY)",Social Studies,208,"Andriana, Raisa",10,,"Schneider, Cristina",0%,A-,90.7,A-
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,1,"Bieber, Justin",10,,"Petzold, Alexa",0%,B,85.4,B
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,2,"Perry, Katy",10,,"Petzold, Alexa",0%,A,92.1,A-
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,9,"Gomez, Selena",10,,"Petzold, Alexa",0%,A,92.8,A
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,12,"Neymar, Rinaldo",10,,"Petzold, Alexa",0%,A-,91.3,A-
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,26,"Khan, Shah",10,,"Petzold, Alexa",0%,B,84.9,B
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,42,"Padukone, Deepika",10,,"Petzold, Alexa",0%,A-,91.8,A-
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,55,"Mathers, Marshall",10,,"Petzold, Alexa",0%,A-,88.8,B+
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,76,"Carrey, Jim",10,,"Casamento, Steven P",0%,A,94.1,A
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,83,"Rooney, Wayne",10,,"Casamento, Steven P",0%,B+,86.5,B+
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,91,"Johnson, Dwayne",10,,"Casamento, Steven P",0%,B+,87.2,B+
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,95,"Fernandez, Jacqueline",10,,"Casamento, Steven P",0%,A,92.4,A-
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,96,"Nadal, Rafa",10,,"Casamento, Steven P",0%,A-,88.8,B+
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,118,"Degrasse-Tyson, Neil",10,,"Casamento, Steven P",0%,A-,90,A-
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,123,"Viceral, Jose",10,,"Donnelly, Marin",0%,B,85.4,B
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,127,"Cole, John",10,,"Donnelly, Marin",0%,A-,92.1,A-
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,129,"Rowling, J.K.",10,,"Donnelly, Marin",0%,B+,88.1,B+
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,135,"Huck, Luciano",10,,"Donnelly, Marin",0%,A-,91.8,A-
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,150,"Maya, Luna",10,,"Donnelly, Marin",0%,A-,90,A-
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,161,"Diab, Amr",10,,"Donnelly, Marin",0%,A-,88.9,B+
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,188,"Clifford, Michael",10,,"Schneider, Cristina",0%,A-,91.8,A-
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,190,"Cooper, Anderson",10,,"Schneider, Cristina",0%,B+,87,B+
"Horn, Deborah L","SS2600/3 - Honors United States History I, MTRF, Per. 7 (FY)",Social Studies,200,"Schefter, Adam",10,,"Schneider, Cristina",0%,A-,91.1,A-
"Horn, Deborah L","SS2700/1 - AP US History I, MTWF, Per. 6 (FY)",Social Studies,10,"Timberlake, Justin",10,,"Petzold, Alexa",0%,A,96,A
"Horn, Deborah L","SS2700/1 - AP US History I, MTWF, Per. 6 (FY)",Social Studies,16,"Fallon, Jimmy",10,,"Petzold, Alexa",0%,A,96.1,A
"Horn, Deborah L","SS2700/1 - AP US History I, MTWF, Per. 6 (FY)",Social Studies,27,"Horan, Niall",10,,"Petzold, Alexa",0%,A,94.1,A
"Horn, Deborah L","SS2700/1 - AP US History I, MTWF, Per. 6 (FY)",Social Studies,30,"Tendulkar, Sachin",10,,"Petzold, Alexa",0%,A,93,A
"Horn, Deborah L","SS2700/1 - AP US History I, MTWF, Per. 6 (FY)",Social Studies,62,"Sharma, Rohit",10,,"Casamento, Steven P",0%,B+,86.6,B+
"Horn, Deborah L","SS2700/1 - AP US History I, MTWF, Per. 6 (FY)",Social Studies,92,"Weeknd, The",10,,"Casamento, Steven P",0%,A-,89.5,A-
"Horn, Deborah L","SS2700/1 - AP US History I, MTWF, Per. 6 (FY)",Social Studies,109,"Aguero, Sergio",10,,"Casamento, Steven P",0%,B+,91.7,A-
"Horn, Deborah L","SS2700/1 - AP US History I, MTWF, Per. 6 (FY)",Social Studies,116,"Gervais, Ricky",10,,"Casamento, Steven P",0%,A-,89,B+
"Horn, Deborah L","SS2700/1 - AP US History I, MTWF, Per. 6 (FY)",Social Studies,204,"Rogen, Seth",10,,"Schneider, Cristina",0%,B,84.6,B
"Horn, Deborah L","SS2700/1 - AP US History I, MTWF, Per. 6 (FY)",Social Studies,205,"Anthony, Carmelo",10,,"Schneider, Cristina",0%,A,92.8,A
"Horn, Deborah L","SS2700/2 - AP US History I, MTWF, Per. 2 (FY)",Social Studies,25,"Mars, Bruno",10,,"Petzold, Alexa",0%,B+,87.9,B+
"Horn, Deborah L","SS2700/2 - AP US History I, MTWF, Per. 2 (FY)",Social Studies,69,"Sanz, Alejandro",10,,"Casamento, Steven P",0%,A,92.9,A
"Horn, Deborah L","SS2700/2 - AP US History I, MTWF, Per. 2 (FY)",Social Studies,72,"Dicaprio, Leonardo",10,,"Casamento, Steven P",0%,A-,92.2,A-
"Horn, Deborah L","SS2700/2 - AP US History I, MTWF, Per. 2 (FY)",Social Studies,88,"Hilton, Paris",10,,"Casamento, Steven P",0%,A,93.6,A
"Horn, Deborah L","SS2700/2 - AP US History I, MTWF, Per. 2 (FY)",Social Studies,90,"Hanks, Tom",10,,"Casamento, Steven P",0%,A,94.1,A
"Horn, Deborah L","SS2700/2 - AP US History I, MTWF, Per. 2 (FY)",Social Studies,111,"Seacrest, Ryan",10,,"Casamento, Steven P",0%,A-,90.6,A-
"Horn, Deborah L","SS2700/2 - AP US History I, MTWF, Per. 2 (FY)",Social Studies,125,"Sean, Big",10,,"Donnelly, Marin",0%,A-,89.5,A-
"Horn, Deborah L","SS2700/2 - AP US History I, MTWF, Per. 2 (FY)",Social Studies,128,"Jonas, Nick",10,,"Donnelly, Marin",0%,A-,91,A-
"Horn, Deborah L","SS2700/2 - AP US History I, MTWF, Per. 2 (FY)",Social Studies,142,"Fry, Stephen",10,,"Donnelly, Marin",0%,A-,91.5,A-
"Horn, Deborah L","SS2700/2 - AP US History I, MTWF, Per. 2 (FY)",Social Studies,165,"Bastos, Rafinha",10,,"Donnelly, Marin",0%,A-,90.7,A-
"Horn, Deborah L","SS2700/2 - AP US History I, MTWF, Per. 2 (FY)",Social Studies,189,"Ansari, Aziz",10,,"Schneider, Cristina",0%,A,92.8,A
"Horn, Deborah L","SS2700/2 - AP US History I, MTWF, Per. 2 (FY)",Social Studies,193,"Oppenheimer, Robert",10,,"Schneider, Cristina",0%,B,89.8,A-
"Scerbo, Nicholas","SS6701/1 - AP Economics, MTWR, Per. 1 (S2)",Social Studies,17,"James, Lebron",10,,"Petzold, Alexa",0%,B+,87.72,B+
"Scerbo, Nicholas","SS6701/2 - AP Economics, MTWR, Per. 5 (S1)",Social Studies,65,"Guetta, David",10,,"Casamento, Steven P",0%,A+,97.88,A+
"Scerbo, Nicholas","SS6701/2 - AP Economics, MTWR, Per. 5 (S1)",Social Studies,200,"Schefter, Adam",10,,"Schneider, Cristina",0%,A,95.09,A
"Lampert, Evan M","SS8211/1 - LLD Themes in US History I, MWRF, Per. 4 (FY)",Special Ed,3,"Fenti, Rihanna",10,,"Petzold, Alexa",0%,A-,95.7,A
"Lampert, Evan M","SS8211/1 - LLD Themes in US History I, MWRF, Per. 4 (FY)",Special Ed,124,"Kapoor, Shraddha",10,,"Donnelly, Marin",0%,A,96.6,A
"Lampert, Evan M","SS8211/1 - LLD Themes in US History I, MWRF, Per. 4 (FY)",Special Ed,134,"Cena, John",10,,"Donnelly, Marin",0%,A,95.3,A
"Lampert, Evan M","SS8211/1 - LLD Themes in US History I, MWRF, Per. 4 (FY)",Special Ed,148,"Silverman, Sarah",10,,"Donnelly, Marin",0%,A+,96.7,A
"Lampert, Evan M","SS8211/1 - LLD Themes in US History I, MWRF, Per. 4 (FY)",Special Ed,156,"Hosny, Mustafa",10,,"Donnelly, Marin",0%,A-,92.6,A
"Manzella, Elizabeth","TE1300/1 - Video Production, MWRF, Per. 8 (FY)",Technology Education,130,"DeGea, David",10,,"Donnelly, Marin",0%,A-,91.7,A-
"Manzella, Elizabeth","TE1300/1 - Video Production, MWRF, Per. 8 (FY)",Technology Education,161,"Diab, Amr",10,,"Donnelly, Marin",0%,B+,87.1,B+
"Ostrowski, Adam","TE1305/1 - Architecture, MTRF, Per. 7 (FY)",Technology Education,187,"Osteen, Joel",10,,"Schneider, Cristina",0%,A,94.9,A
"Manzella, Elizabeth","TE2411/1 - Graphic Design I, MTWF, Per. 2 (FY)",Technology Education,51,"Tosh, Daniel",10,,"Petzold, Alexa",0%,B-,82.2,B-
"Manzella, Elizabeth","TE2411/1 - Graphic Design I, MTWF, Per. 2 (FY)",Technology Education,59,"Ziegler, Zendaya",10,,"Petzold, Alexa",0%,B+,85.2,B
"Manzella, Elizabeth","TE2411/1 - Graphic Design I, MTWF, Per. 2 (FY)",Technology Education,66,"Dogg, Snoop",10,,"Casamento, Steven P",0%,B+,87.8,B+
"Manzella, Elizabeth","TE2411/1 - Graphic Design I, MTWF, Per. 2 (FY)",Technology Education,92,"Weeknd, The",10,,"Casamento, Steven P",0%,A,96,A
"Manzella, Elizabeth","TE2411/1 - Graphic Design I, MTWF, Per. 2 (FY)",Technology Education,93,"Curry, Stephen",10,,"Casamento, Steven P",0%,A+,98.5,A+
"Manzella, Elizabeth","TE2411/1 - Graphic Design I, MTWF, Per. 2 (FY)",Technology Education,98,"Dika, Raditya",10,,"Casamento, Steven P",0%,A+,98.9,A+
"Manzella, Elizabeth","TE2411/1 - Graphic Design I, MTWF, Per. 2 (FY)",Technology Education,101,"Ajram, Nancy",10,,"Casamento, Steven P",0%,A-,90.9,A-
"Manzella, Elizabeth","TE2411/1 - Graphic Design I, MTWF, Per. 2 (FY)",Technology Education,138,"Federer, Roger",10,,"Donnelly, Marin",0%,A-,91.3,A-
"Manzella, Elizabeth","TE2411/1 - Graphic Design I, MTWF, Per. 2 (FY)",Technology Education,141,"Bhagat, Chetan",10,,"Donnelly, Marin",0%,A,93.4,A
"Manzella, Elizabeth","TE2421/1 - Graphic Design II, MTWF, Per. 2 (FY)",Technology Education,157,"Noah, Trevor",10,,"Donnelly, Marin",0%,A+,99.4,A+
"Ostrowski, Adam","TE3306/1 - Robotics & Game Design, MTWR, Per. 5 (FY)",Technology Education,11,"Gates, Bill",10,,"Petzold, Alexa",0%,A-,90.3,A-
"Ostrowski, Adam","TE3306/1 - Robotics & Game Design, MTWR, Per. 5 (FY)",Technology Education,44,"Mendes, Shawn",10,,"Petzold, Alexa",0%,A,92.3,A-
"Ostrowski, Adam","TE3610/1 - Hon Engineering Dsgn I - Univ of Texas, MTWF, Per. 2 (FY)",Technology Education,42,"Padukone, Deepika",10,,"Petzold, Alexa",0%,A,92.6,A
"Ostrowski, Adam","TE3610/1 - Hon Engineering Dsgn I - Univ of Texas, MTWF, Per. 2 (FY)",Technology Education,117,"Jackman, Hugh",10,,"Casamento, Steven P",0%,A,92.4,A-
"Ostrowski, Adam","TE3610/1 - Hon Engineering Dsgn I - Univ of Texas, MTWF, Per. 2 (FY)",Technology Education,118,"Degrasse-Tyson, Neil",10,,"Casamento, Steven P",0%,A,92.4,A-
"Ostrowski, Adam","TE3610/2 - Hon Engineering Dsgn I - Univ of Texas, MTWF, Per. 6 (FY)",Technology Education,25,"Mars, Bruno",10,,"Petzold, Alexa",0%,A,96.3,A
"Ostrowski, Adam","TE3610/2 - Hon Engineering Dsgn I - Univ of Texas, MTWF, Per. 6 (FY)",Technology Education,83,"Rooney, Wayne",10,,"Casamento, Steven P",0%,A-,89.5,A-
"Ostrowski, Adam","TE3620/2 - Hon Engineering Dsgn II, MTWF, Per. 2 (FY)",Technology Education,195,"Justice, Victoria",10,,"Schneider, Cristina",0%,A-,89.5,A-
"Ostrowski, Adam","TE4301/1 - Introduction to Innovation & Design, MTRF, Per. 3 (FY)",Technology Education,151,"Harris, Calvin",10,,"Donnelly, Marin",0%,A,93,A
"Ostrowski, Adam","TE8020/1 - LLD Elements of Innovation and Design, MWRF, Per. 8 (FY)",Special Ed,124,"Kapoor, Shraddha",10,,"Donnelly, Marin",0%,A,95,A
"Ostrowski, Adam","TE8020/1 - LLD Elements of Innovation and Design, MWRF, Per. 8 (FY)",Special Ed,134,"Cena, John",10,,"Donnelly, Marin",0%,A-,90.6,A-
Panarello Siempira / Salgado,"WL1420/1 - Spanish II, MTWF, Per. 6 (FY)",World Languages,31,"Hart, Kevin",10,,"Petzold, Alexa",0%,B-,80.6,B-
Panarello Siempira / Salgado,"WL1420/1 - Spanish II, MTWF, Per. 6 (FY)",World Languages,88,"Hilton, Paris",10,,"Casamento, Steven P",0%,A,95,A
Panarello Siempira / Salgado,"WL1420/1 - Spanish II, MTWF, Per. 6 (FY)",World Languages,178,"Maddow, Rachel",10,,"Schneider, Cristina",0%,B,82.9,B
Panarello Siempira / Salgado,"WL1420/2 - Spanish II, MTRF, Per. 3 (FY)",World Languages,59,"Ziegler, Zendaya",10,,"Petzold, Alexa",0%,B-,80.9,B-
Panarello Siempira / Salgado,"WL1420/2 - Spanish II, MTRF, Per. 3 (FY)",World Languages,138,"Federer, Roger",10,,"Donnelly, Marin",0%,B,84.5,B
"Panarello Siempira, Dilma","WL1420/3 - Spanish II, MWRF, Per. 4 (FY)",World Languages,13,"Spears, Britney",10,,"Petzold, Alexa",0%,A,94.2,A
"Panarello Siempira, Dilma","WL1420/3 - Spanish II, MWRF, Per. 4 (FY)",World Languages,22,"Kumar, Akshay",10,,"Petzold, Alexa",0%,B-,79.1,C+
"Panarello Siempira, Dilma","WL1420/3 - Spanish II, MWRF, Per. 4 (FY)",World Languages,68,"Shelton, Blake",10,,"Casamento, Steven P",0%,A,93.5,A
"Panarello Siempira, Dilma","WL1420/3 - Spanish II, MWRF, Per. 4 (FY)",World Languages,174,"Cowell, Simon",10,,"Schneider, Cristina",0%,C,73.6,C
"Martinez, Vanessa","WL1430/1 - Spanish III, MTRF, Per. 3 (FY)",World Languages,4,"Ronaldo, Cristiano",10,,"Petzold, Alexa",0%,A,93.47,A
"Martinez, Vanessa","WL1430/1 - Spanish III, MTRF, Per. 3 (FY)",World Languages,6,"Musk, Elon",10,,"Petzold, Alexa",0%,A+,96.56,A
"Martinez, Vanessa","WL1430/1 - Spanish III, MTRF, Per. 3 (FY)",World Languages,9,"Gomez, Selena",10,,"Petzold, Alexa",0%,A,92.12,A-
"Martinez, Vanessa","WL1430/1 - Spanish III, MTRF, Per. 3 (FY)",World Languages,17,"James, Lebron",10,,"Petzold, Alexa",0%,A,93.98,A
"Martinez, Vanessa","WL1430/1 - Spanish III, MTRF, Per. 3 (FY)",World Languages,44,"Mendes, Shawn",10,,"Petzold, Alexa",0%,B+,87.81,B+
"Martinez, Vanessa","WL1430/1 - Spanish III, MTRF, Per. 3 (FY)",World Languages,54,"Sehwag, Virender",10,,"Petzold, Alexa",0%,A-,90.55,A-
"Martinez, Vanessa","WL1430/1 - Spanish III, MTRF, Per. 3 (FY)",World Languages,71,"Durant, Kevin",10,,"Casamento, Steven P",0%,A,94.18,A
"Martinez, Vanessa","WL1430/1 - Spanish III, MTRF, Per. 3 (FY)",World Languages,81,"Downey, Robert",10,,"Casamento, Steven P",0%,A-,92.71,A
"Martinez, Vanessa","WL1430/1 - Spanish III, MTRF, Per. 3 (FY)",World Languages,99,"Bachchan, Abhishek",10,,"Casamento, Steven P",0%,B+,86.39,B
"Martinez, Vanessa","WL1430/1 - Spanish III, MTRF, Per. 3 (FY)",World Languages,105,"Yılmaz, Cem",10,,"Casamento, Steven P",0%,A,95.01,A
"Martinez, Vanessa","WL1430/1 - Spanish III, MTRF, Per. 3 (FY)",World Languages,160,"Kaling, Mindy",10,,"Donnelly, Marin",0%,A-,92.13,A-
